timestamp,amount,account_age_days,transaction_hour,day_of_week,transactions_last_24h,account_balance_ratio,merchant_risk_score,cross_border,cash_equivalent,transaction_type,customer_segment,sender_location,receiver_location,is_money_laundering,transaction_id,customer_id,merchant_id,running_total,hour_of_day,velocity_1h,velocity_24h
2024-01-13 02:15:39,10062.603027332643,299,2,5,3,0.2557591367541782,0.8729345561570013,0,0,wire_transfer,retail,K1C2,K2C4,0,SYN_000008,CUST_00046,MERCH_0030,10066.68259287829,2,10062.603027332643,10062.603027332643
2024-01-18 05:52:53,860.0640591124903,371,5,3,3,0.05472173219443601,0.2995984293217439,1,0,check_deposit,retail,K4C3,K1C5,1,SYN_000874,CUST_00046,MERCH_0014,10926.74665199078,5,860.0640591124903,860.0640591124903
2024-01-22 12:38:02,4.52002831700673,1053,12,0,5,0.19463442247417173,0.1756737772909246,1,1,online_transfer,retail,K3C5,K2C2,1,SYN_000819,CUST_00046,MERCH_0001,10931.266680307786,12,4.52002831700673,4.52002831700673
2024-01-28 03:22:44,65.54187050293214,978,3,6,0,0.07251840452832421,0.16207498486988506,0,0,online_transfer,retail,K3C2,K3C4,0,SYN_000449,CUST_00046,MERCH_0158,10996.808550810718,3,65.54187050293214,65.54187050293214
2024-01-01 03:35:22,14.655422957728723,294,3,0,0,0.08776826621829731,0.24050354256783354,0,0,cash_deposit,retail,K1C4,K4C1,1,SYN_000284,CUST_00047,MERCH_0006,14.655422957728723,3,14.655422957728723,14.655422957728723
2024-01-04 20:18:26,5848.138396440296,577,20,3,2,0.0819127533466557,0.8166171828448904,0,0,online_transfer,premium,K4C5,K3C3,1,SYN_000150,CUST_00047,MERCH_0007,5862.793819398024,20,5848.138396440296,5848.138396440296
2024-01-17 20:05:26,587.4156368967574,1235,20,2,3,0.2440917282551746,0.9648881052296725,0,1,card_payment,retail,K1C3,K1C5,1,SYN_000847,CUST_00047,MERCH_0013,6450.209456294782,20,587.4156368967574,587.4156368967574
2024-01-20 20:38:46,1.2270436858005784,924,20,5,8,0.27238746854006346,0.5121274266058091,1,1,cash_deposit,retail,K1C1,K1C5,0,SYN_000440,CUST_00047,MERCH_0054,6451.436499980582,20,1.2270436858005784,1.2270436858005784
2024-01-26 14:55:50,182.82689080910959,532,14,4,0,0.15558113130275017,0.10022096563860532,1,0,atm_withdrawal,retail,K1C2,K1C4,0,SYN_000771,CUST_00047,MERCH_0013,6634.263390789692,14,182.82689080910959,182.82689080910959
2024-01-27 02:22:55,884.2873076361807,1295,2,5,0,0.8365553800199919,0.4923137574216917,1,0,wire_transfer,premium,K1C4,K4C5,1,SYN_000958,CUST_00047,MERCH_0015,7518.550698425873,2,884.2873076361807,1067.1141984452902
2024-01-01 01:54:20,233.4067180623744,1031,1,0,0,0.1662287539011699,0.16457148201884467,1,1,wire_transfer,corporate,K2C3,K4C5,1,SYN_000533,CUST_00048,MERCH_0014,233.4067180623744,1,233.4067180623744,233.4067180623744
2024-01-11 07:06:34,1234.1468895674773,474,7,3,3,0.11035465307495254,0.3656224425533027,1,0,card_payment,retail,K2C4,K1C2,1,SYN_000288,CUST_00048,MERCH_0008,1467.5536076298517,7,1234.1468895674773,1234.1468895674773
2024-01-19 04:51:55,892.8704677153263,985,4,4,2,0.27108447851423373,0.497177910273456,1,0,atm_withdrawal,business,K3C1,K1C5,1,SYN_000062,CUST_00048,MERCH_0007,2360.424075345178,4,892.8704677153263,892.8704677153263
2024-01-19 19:01:43,1260.6767973920298,265,19,4,1,0.3896683298803138,0.12972202890948628,1,0,online_transfer,business,K1C3,K2C1,1,SYN_000111,CUST_00048,MERCH_0008,3621.1008727372077,19,1260.6767973920298,2153.547265107356
2024-01-21 09:59:11,1259.0195117274845,786,9,6,1,0.2931423966959995,0.2987948627672699,1,0,card_payment,premium,K1C4,K1C4,0,SYN_000462,CUST_00048,MERCH_0161,4880.1203844646925,9,1259.0195117274845,1259.0195117274845
2024-01-22 16:23:09,167.3907249721301,460,16,0,1,0.18167719481414404,0.6308660534988741,1,1,card_payment,retail,K2C1,K1C5,1,SYN_000345,CUST_00048,MERCH_0003,5047.511109436822,16,167.3907249721301,167.3907249721301
2024-01-27 17:35:51,2525.1685079798945,305,17,5,1,0.1345289749734631,0.29012560793398867,1,0,atm_withdrawal,business,K4C3,K3C2,0,SYN_000653,CUST_00048,MERCH_0105,7572.679617416717,17,2525.1685079798945,2525.1685079798945
2024-01-29 10:53:24,4808.003844931107,1658,10,0,1,0.2735928902298013,0.1684637323760353,0,0,card_payment,retail,K2C5,K1C1,1,SYN_000652,CUST_00048,MERCH_0004,12380.683462347824,10,4808.003844931107,4808.003844931107
2024-01-08 17:19:09,4462.421100024161,682,17,0,5,0.22995772239647563,0.3057098943176565,1,1,atm_withdrawal,premium,K1C3,K1C5,1,SYN_000261,CUST_00049,MERCH_0007,4462.421100024161,17,4462.421100024161,4462.421100024161
2024-01-23 08:09:06,13.419451166494705,803,8,1,4,0.6031301789038196,0.7889091961535186,1,0,check_deposit,corporate,K4C1,K4C1,1,SYN_000224,CUST_00049,MERCH_0013,4475.840551190656,8,13.419451166494705,13.419451166494705
2024-01-26 22:37:13,30.795228767493874,384,22,4,1,0.06803310088150943,0.4888844588482826,1,0,online_transfer,retail,K1C4,K3C4,1,SYN_000546,CUST_00049,MERCH_0011,4506.63577995815,22,30.795228767493874,30.795228767493874
2024-01-30 06:19:27,4867.764573207905,650,6,1,1,0.6510456151071228,1.026289660028282,0,0,card_payment,retail,K3C4,K4C1,1,SYN_000581,CUST_00049,MERCH_0012,9374.400353166056,6,4867.764573207905,4867.764573207905
2024-01-04 15:48:30,7785.130969197568,1582,15,3,0,0.06457560911858928,0.17226651750603644,1,0,online_transfer,retail,K2C5,K1C2,0,SYN_000051,CUST_00050,MERCH_0033,7785.130969197568,15,7785.130969197568,7785.130969197568
2024-01-11 05:50:28,244.21237161588348,2010,5,3,1,0.2355389823646303,0.31717730109209347,0,0,card_payment,retail,K2C4,K3C1,0,SYN_000910,CUST_00050,MERCH_0048,8029.3433408134515,5,244.21237161588348,244.21237161588348
2024-01-12 22:56:03,119.07031396801835,630,22,4,2,0.11601756022224054,0.6318579759708546,1,0,card_payment,premium,K3C4,K1C3,1,SYN_000525,CUST_00050,MERCH_0015,8148.4136547814705,22,119.07031396801835,119.07031396801835
2024-01-16 06:36:26,29.648122936898986,164,6,1,4,0.20912952292724604,0.3092801422757496,1,0,online_transfer,retail,K4C5,K4C5,1,SYN_000527,CUST_00050,MERCH_0018,8178.061777718369,6,29.648122936898986,29.648122936898986
2024-01-24 13:04:53,66.94593876751087,1079,13,2,1,0.3422416006376305,0.4325183950593963,1,0,online_transfer,retail,K4C5,K1C1,0,SYN_000567,CUST_00050,MERCH_0197,8245.00771648588,13,66.94593876751087,66.94593876751087
2024-01-23 17:47:22,211.88869333653355,330,17,1,0,0.13365011626735768,0.21013370970539852,1,0,online_transfer,business,K2C1,K2C4,0,SYN_000209,CUST_00051,MERCH_0050,211.88869333653355,17,211.88869333653355,211.88869333653355
2024-01-13 22:09:47,1788.9303525400217,583,22,5,1,0.2540531238112945,0.1455713902832035,0,0,online_transfer,retail,K3C1,K2C5,0,SYN_000422,CUST_00052,MERCH_0042,1788.9303525400217,22,1788.9303525400217,1788.9303525400217
2024-01-14 07:56:50,290.0580252338757,478,7,6,5,0.14455892660259778,0.2123078397079001,0,0,atm_withdrawal,premium,K1C1,K1C3,0,SYN_000447,CUST_00052,MERCH_0149,2078.9883777738974,7,290.0580252338757,2078.9883777738974
2024-01-20 09:45:04,135.82529205817272,2417,9,5,0,0.45154714730851203,0.2317933868305192,1,0,wire_transfer,retail,K2C1,K1C1,0,SYN_000649,CUST_00052,MERCH_0030,2214.81366983207,9,135.82529205817272,135.82529205817272
2024-01-26 13:44:43,0.08364754966906594,245,13,4,1,0.24614811626731678,0.4896464045179664,1,0,check_deposit,retail,K2C1,K4C4,0,SYN_000053,CUST_00052,MERCH_0143,2214.897317381739,13,0.08364754966906594,0.08364754966906594
2024-01-16 00:18:46,750.561676064018,463,0,1,5,0.18799233226219528,0.2656211619867249,1,0,online_transfer,premium,K1C1,K3C1,0,SYN_000671,CUST_00053,MERCH_0183,750.561676064018,0,750.561676064018,750.561676064018
2024-01-24 04:37:58,25.49699593421055,1193,4,2,0,0.20003153480452346,0.035398259036275054,1,0,card_payment,premium,K4C3,K2C4,0,SYN_000298,CUST_00053,MERCH_0086,776.0586719982285,4,25.49699593421055,25.49699593421055
2024-01-29 15:55:04,6583.072744755605,526,15,0,1,0.38673977452205205,0.25686744209591245,1,0,online_transfer,business,K1C5,K4C1,0,SYN_000267,CUST_00053,MERCH_0132,7359.131416753833,15,6583.072744755605,6583.072744755605
2024-01-05 01:06:21,1473.561191444275,533,1,4,1,0.38478875855847106,0.3521144622504602,0,0,cash_deposit,retail,K2C4,K1C5,0,SYN_000800,CUST_00054,MERCH_0059,1473.561191444275,1,1473.561191444275,1473.561191444275
2024-01-08 08:36:04,55.916473738597304,1775,8,0,1,0.1262595105697362,0.2140381216984672,0,0,wire_transfer,retail,K4C3,K1C2,0,SYN_000890,CUST_00054,MERCH_0133,1529.4776651828722,8,55.916473738597304,55.916473738597304
2024-01-12 04:16:36,6606.759579296837,172,4,4,0,0.45272814090475905,0.8425544692287,1,0,online_transfer,retail,K3C2,K4C5,0,SYN_000880,CUST_00054,MERCH_0021,8136.237244479709,4,6606.759579296837,6606.759579296837
2024-01-19 23:05:47,4241.86970566724,63,23,4,0,0.11995304589980955,0.08071793672566002,1,0,online_transfer,retail,K4C3,K3C2,0,SYN_000666,CUST_00056,MERCH_0129,4241.86970566724,23,4241.86970566724,4241.86970566724
2024-01-23 00:11:52,0.18803364885798285,678,0,1,2,0.245037218170165,0.9712680859194104,0,0,atm_withdrawal,business,K4C4,K4C5,0,SYN_000470,CUST_00056,MERCH_0186,4242.057739316098,0,0.18803364885798285,0.18803364885798285
2024-01-30 23:06:36,6766.530806843925,822,23,1,2,0.17433760119691552,0.03234227352813389,1,0,online_transfer,retail,K2C4,K3C2,0,SYN_000799,CUST_00056,MERCH_0089,11008.588546160023,23,6766.530806843925,6766.530806843925
2024-01-11 18:12:39,285.1584814368803,1356,18,3,1,0.2647451056856879,0.06575646137983807,0,0,card_payment,premium,K4C1,K4C4,0,SYN_000934,CUST_00057,MERCH_0109,285.1584814368803,18,285.1584814368803,285.1584814368803
2024-01-30 15:59:12,5935.367514144001,996,15,1,5,0.3578565155483359,0.799416396734724,1,0,online_transfer,premium,K3C5,K1C3,0,SYN_000385,CUST_00058,MERCH_0191,5935.367514144001,15,5935.367514144001,5935.367514144001
2024-01-05 09:48:26,130.58370413374445,205,9,4,1,0.3988855107004755,0.3067901376487559,0,1,cash_deposit,retail,K1C4,K3C4,0,SYN_000830,CUST_00059,MERCH_0123,130.58370413374445,9,130.58370413374445,130.58370413374445
2024-01-02 08:31:24,1543.7072891413306,463,8,1,2,0.5867906434006741,0.23941650273239704,0,0,atm_withdrawal,premium,K4C3,K2C2,0,SYN_000081,CUST_00060,MERCH_0167,1543.7072891413306,8,1543.7072891413306,1543.7072891413306
2024-01-08 04:40:47,368.55674285837324,1884,4,0,0,0.367097471709147,0.2560199414329777,0,0,online_transfer,retail,K4C2,K3C5,0,SYN_000974,CUST_00060,MERCH_0112,1912.264031999704,4,368.55674285837324,368.55674285837324
2024-01-18 03:02:38,15844.571631980529,1427,3,3,0,0.24614935232855206,0.3785272813234326,1,0,online_transfer,premium,K1C3,K4C1,0,SYN_000536,CUST_00061,MERCH_0132,15844.571631980529,3,15844.571631980529,15844.571631980529
2024-01-30 11:29:57,8043.627221400482,927,11,1,4,0.041871831325751084,0.24510221977483493,1,0,card_payment,premium,K1C1,K4C2,0,SYN_000520,CUST_00062,MERCH_0136,8043.627221400482,11,8043.627221400482,8043.627221400482
2024-01-01 00:00:34,437.6570616267775,262,0,0,0,0.2665837380126116,0.13613566183915585,1,0,online_transfer,retail,K1C3,K4C4,0,SYN_000204,CUST_00063,MERCH_0181,437.6570616267775,0,437.6570616267775,437.6570616267775
2024-01-04 16:31:27,13836.94619974731,161,16,3,1,0.07098051715287751,0.7921341313328769,0,0,card_payment,retail,K1C2,K1C3,0,SYN_000735,CUST_00063,MERCH_0121,14274.603261374088,16,13836.94619974731,13836.94619974731
2024-01-06 23:51:22,6465.065786729611,650,23,5,0,0.4435953610218558,0.58828820197371,1,0,atm_withdrawal,retail,K1C3,K2C1,0,SYN_000210,CUST_00063,MERCH_0122,20739.6690481037,23,6465.065786729611,6465.065786729611
2024-01-17 14:04:40,4786.192511014291,555,14,2,0,0.22991020002398244,0.13924382521292866,0,0,online_transfer,retail,K3C1,K1C4,0,SYN_000392,CUST_00063,MERCH_0023,25525.86155911799,14,4786.192511014291,4786.192511014291
2024-01-14 14:42:25,11.004750510268732,1325,14,6,3,0.543951885614092,0.2233609763653646,0,0,wire_transfer,business,K2C2,K4C5,0,SYN_000941,CUST_00064,MERCH_0016,11.004750510268732,14,11.004750510268732,11.004750510268732
2024-01-29 07:16:26,4011.2057755338374,984,7,0,0,0.28547124603561114,0.1330525760469714,1,0,wire_transfer,premium,K1C5,K1C5,0,SYN_000888,CUST_00065,MERCH_0140,4011.2057755338374,7,4011.2057755338374,4011.2057755338374
2024-01-09 23:02:57,313.53331679327135,236,23,1,1,0.43656377590714945,0.0982609715662575,1,0,atm_withdrawal,business,K4C4,K4C3,0,SYN_000200,CUST_00067,MERCH_0101,313.53331679327135,23,313.53331679327135,313.53331679327135
2024-01-16 00:20:46,297.0639951811623,904,0,1,2,0.5383215251713827,0.044573019222412025,1,0,atm_withdrawal,premium,K3C5,K2C3,0,SYN_000291,CUST_00067,MERCH_0092,610.5973119744336,0,297.0639951811623,297.0639951811623
2024-01-20 16:23:56,9548.905632661375,962,16,5,1,0.15248092430225413,0.49274538012299407,1,1,online_transfer,retail,K4C1,K1C2,0,SYN_000137,CUST_00067,MERCH_0091,10159.50294463581,16,9548.905632661375,9548.905632661375
2024-01-25 21:58:59,1834.8994171896732,1213,21,3,2,0.15363262160386226,0.1376211402820944,1,0,cash_deposit,business,K3C2,K3C4,0,SYN_000563,CUST_00067,MERCH_0085,11994.402361825483,21,1834.8994171896732,1834.8994171896732
2024-01-09 20:33:38,15069.856787280858,411,20,1,4,0.4978559546573287,0.173508564775691,0,0,online_transfer,retail,K2C2,K4C5,0,SYN_000585,CUST_00068,MERCH_0135,15069.856787280858,20,15069.856787280858,15069.856787280858
2024-01-25 19:35:57,3526.2643414604763,328,19,3,7,0.4388320884938762,0.2538191938528948,0,0,card_payment,retail,K3C1,K2C1,0,SYN_000633,CUST_00068,MERCH_0198,18596.121128741335,19,3526.2643414604763,3526.2643414604763
2024-01-02 07:39:22,212.17129071868064,589,7,1,0,0.24600570198455013,0.8176627889434296,1,0,card_payment,retail,K1C2,K4C1,0,SYN_000868,CUST_00069,MERCH_0011,212.17129071868064,7,212.17129071868064,212.17129071868064
2024-01-28 03:25:28,27.401585008674644,991,3,6,3,0.33908776401744173,0.1573138268564708,1,0,online_transfer,retail,K4C1,K2C5,0,SYN_000022,CUST_00069,MERCH_0009,239.57287572735527,3,27.401585008674644,27.401585008674644
2024-01-27 00:50:51,1685.7033110518753,594,0,5,0,0.5957255349442384,0.2717895249165986,1,0,atm_withdrawal,corporate,K4C3,K1C3,0,SYN_000388,CUST_00070,MERCH_0109,1685.7033110518753,0,1685.7033110518753,1685.7033110518753
2024-01-14 00:46:30,3.1629509328553547,400,0,6,12,0.515564623182056,0.1472570469426583,0,0,card_payment,retail,K3C3,K3C2,0,SYN_000966,CUST_00071,MERCH_0158,3.1629509328553547,0,3.1629509328553547,3.1629509328553547
2024-01-18 12:59:04,1900.0824657060004,572,12,3,3,0.20604198701087084,0.20139559484589056,0,0,card_payment,business,K3C3,K1C3,0,SYN_000162,CUST_00071,MERCH_0121,1903.2454166388559,12,1900.0824657060004,1900.0824657060004
2024-01-24 19:11:12,3322.937532072563,866,19,2,0,0.37351927426418224,0.14010329706421693,1,0,wire_transfer,corporate,K3C1,K4C1,0,SYN_000664,CUST_00071,MERCH_0131,5226.182948711419,19,3322.937532072563,3322.937532072563
2024-01-14 18:47:55,2490.621914005185,379,18,6,2,0.3141548607365475,0.3814173580852445,0,0,card_payment,business,K3C3,K3C1,0,SYN_000071,CUST_00072,MERCH_0008,2490.621914005185,18,2490.621914005185,2490.621914005185
2024-01-13 06:53:02,6.834099063698599,413,6,5,2,0.1525032315753662,0.06876747302446726,1,0,card_payment,retail,K2C1,K1C2,0,SYN_000086,CUST_00073,MERCH_0020,6.834099063698599,6,6.834099063698599,6.834099063698599
2024-01-30 08:56:32,1280.984087784583,892,8,1,1,0.18190932667424248,0.2956899065894471,0,0,atm_withdrawal,retail,K3C5,K3C3,0,SYN_000564,CUST_00073,MERCH_0083,1287.8181868482816,8,1280.984087784583,1280.984087784583
2024-01-25 07:00:17,1855.84970068237,948,7,3,1,0.4497831484805549,0.03361813331533627,1,0,card_payment,retail,K4C1,K3C4,0,SYN_000916,CUST_00074,MERCH_0081,1855.84970068237,7,1855.84970068237,1855.84970068237
2024-01-12 20:58:26,13016.903901672746,1473,20,4,0,0.08855442191578193,0.07942205653661724,0,0,atm_withdrawal,retail,K4C3,K2C4,0,SYN_000701,CUST_00075,MERCH_0176,13016.903901672746,20,13016.903901672746,13016.903901672746
2024-01-25 11:47:57,4299.065816126825,708,11,3,4,0.222664532731732,0.31539444754615054,0,0,online_transfer,retail,K2C2,K1C3,0,SYN_000708,CUST_00076,MERCH_0007,4299.065816126825,11,4299.065816126825,4299.065816126825
2024-01-25 20:45:32,585.1554273008546,811,20,3,0,0.19206623331380604,0.06090701318862072,1,0,wire_transfer,retail,K2C4,K2C1,0,SYN_000609,CUST_00076,MERCH_0123,4884.221243427679,20,585.1554273008546,4884.221243427679
2024-01-07 00:23:09,7.3344020982984395,330,0,6,2,0.5358621692570804,0.569045938006289,1,0,online_transfer,retail,K4C2,K3C2,0,SYN_000772,CUST_00077,MERCH_0164,7.3344020982984395,0,7.3344020982984395,7.3344020982984395
2024-01-05 13:24:24,253.04483731187875,805,13,4,0,0.028614902692104174,0.011882817807926594,1,0,card_payment,retail,K3C3,K4C5,0,SYN_000148,CUST_00079,MERCH_0010,253.04483731187875,13,253.04483731187875,253.04483731187875
2024-01-12 18:55:02,43.41236521608096,958,18,4,1,0.03733512212223528,0.47056159636296735,1,0,cash_deposit,premium,K4C1,K4C1,0,SYN_000005,CUST_00080,MERCH_0030,43.41236521608096,18,43.41236521608096,43.41236521608096
2024-01-14 10:17:28,0.004758638462496901,1002,10,6,2,0.2095254808793674,0.15465354098985037,1,0,atm_withdrawal,retail,K4C2,K1C2,0,SYN_000211,CUST_00080,MERCH_0072,43.417123854543455,10,0.004758638462496901,0.004758638462496901
2024-01-20 04:30:04,2475.3041136331917,1592,4,5,0,0.10293152102000228,0.07642214411328725,1,1,check_deposit,retail,K3C2,K4C5,0,SYN_000837,CUST_00080,MERCH_0108,2518.7212374877354,4,2475.3041136331917,2475.3041136331917
2024-01-29 00:34:44,402.4557611295669,406,0,0,0,0.18216880505007668,0.2711812916172827,1,1,card_payment,retail,K3C2,K2C3,0,SYN_000587,CUST_00080,MERCH_0030,2921.176998617302,0,402.4557611295669,402.4557611295669
2024-01-03 13:00:35,1271.295250150313,1015,13,2,0,0.1335889202018339,0.17661786335274463,0,0,card_payment,retail,K4C3,K1C5,0,SYN_000222,CUST_00081,MERCH_0114,1271.295250150313,13,1271.295250150313,1271.295250150313
2024-01-26 02:58:49,237.02107080577443,579,2,4,9,0.2886359808849829,0.1615784059290048,1,0,card_payment,retail,K3C2,K4C3,0,SYN_000852,CUST_00081,MERCH_0122,1508.3163209560873,2,237.02107080577443,237.02107080577443
2024-01-13 09:46:11,2081.7070331422374,486,9,5,4,0.15897639801303054,0.1286891638229116,1,1,card_payment,premium,K2C4,K4C3,0,SYN_000675,CUST_00082,MERCH_0190,2081.7070331422374,9,2081.7070331422374,2081.7070331422374
2024-01-15 21:04:01,1015.8294368389039,964,21,0,3,0.1995483773840902,0.042286590935887255,1,1,online_transfer,retail,K3C5,K1C4,0,SYN_000464,CUST_00082,MERCH_0146,3097.536469981141,21,1015.8294368389039,1015.8294368389039
2024-01-20 01:36:51,8895.815876467768,857,1,5,0,0.36586956220570577,0.584651104649837,0,0,atm_withdrawal,retail,K1C3,K4C1,0,SYN_000684,CUST_00082,MERCH_0034,11993.35234644891,1,8895.815876467768,8895.815876467768
2024-01-25 11:21:22,352.8703463764352,490,11,3,0,0.058249050745692164,0.10069057707313073,1,0,card_payment,retail,K4C4,K2C2,0,SYN_000032,CUST_00082,MERCH_0108,12346.222692825346,11,352.8703463764352,352.8703463764352
2024-01-12 13:25:03,6969.871429326903,963,13,4,1,0.08370581835528103,0.3033358817672267,1,0,check_deposit,retail,K3C2,K2C2,0,SYN_000256,CUST_00083,MERCH_0192,6969.871429326903,13,6969.871429326903,6969.871429326903
2024-01-11 21:41:34,44.68012820040741,647,21,3,3,0.3992945793851434,0.34688614290197534,1,0,online_transfer,corporate,K4C5,K1C1,0,SYN_000344,CUST_00084,MERCH_0134,44.68012820040741,21,44.68012820040741,44.68012820040741
2024-01-05 14:46:41,3172.396939183097,85,14,4,1,0.45326934846121114,0.09808963294877884,1,0,online_transfer,retail,K3C1,K4C2,0,SYN_000531,CUST_00086,MERCH_0046,3172.396939183097,14,3172.396939183097,3172.396939183097
2024-01-15 22:44:11,1152.635831514599,758,22,0,3,0.3948255282087745,0.3113741100811592,1,0,wire_transfer,business,K4C5,K1C2,0,SYN_000192,CUST_00086,MERCH_0127,4325.032770697696,22,1152.635831514599,1152.635831514599
2024-01-26 02:40:51,11.113620044803358,746,2,4,6,0.25979978175957913,0.5202159522317373,1,0,card_payment,premium,K3C4,K2C4,0,SYN_000887,CUST_00086,MERCH_0019,4336.1463907424995,2,11.113620044803358,11.113620044803358
2024-01-06 04:36:16,1692.5158437768628,316,4,5,0,0.07777724727931393,0.06701830806149776,1,1,card_payment,retail,K4C2,K4C3,0,SYN_000994,CUST_00087,MERCH_0040,1692.5158437768628,4,1692.5158437768628,1692.5158437768628
2024-01-09 05:03:51,647.9136319042809,991,5,1,0,0.15597514492034042,0.15290144603288205,1,0,card_payment,retail,K1C4,K2C1,0,SYN_000206,CUST_00087,MERCH_0058,2340.4294756811437,5,647.9136319042809,647.9136319042809
2024-01-30 07:09:11,477.0408235358816,1176,7,1,1,0.2878198208175729,0.30589139955281996,1,0,cash_deposit,business,K2C5,K3C1,0,SYN_000094,CUST_00088,MERCH_0137,477.0408235358816,7,477.0408235358816,477.0408235358816
2024-01-30 06:40:56,0.0010194038167383867,925,6,1,1,0.15016467614976847,0.3716808957360479,0,0,check_deposit,retail,K3C3,K1C2,0,SYN_000889,CUST_00089,MERCH_0023,0.0010194038167383867,6,0.0010194038167383867,0.0010194038167383867
2024-01-15 21:45:07,3336.379455453129,1134,21,0,6,0.48208001886428525,0.5351337486187502,1,0,cash_deposit,business,K1C3,K2C4,0,SYN_000629,CUST_00090,MERCH_0097,3336.379455453129,21,3336.379455453129,3336.379455453129
2024-01-26 17:58:17,1999.1501416266792,726,17,4,2,0.2444188067309532,0.053285618380078024,1,1,check_deposit,retail,K2C1,K3C1,0,SYN_000320,CUST_00091,MERCH_0013,1999.1501416266792,17,1999.1501416266792,1999.1501416266792
2024-01-30 01:17:26,8263.192274186496,307,1,1,1,0.2978929848952942,0.14881049911586083,0,0,online_transfer,retail,K4C2,K1C5,0,SYN_000722,CUST_00091,MERCH_0089,10262.342415813175,1,8263.192274186496,8263.192274186496
2024-01-03 02:22:11,11646.942698739258,221,2,2,1,0.4629777719818767,0.14838106507713117,1,0,online_transfer,business,K1C1,K2C5,0,SYN_000952,CUST_00093,MERCH_0029,11646.942698739258,2,11646.942698739258,11646.942698739258
2024-01-22 03:12:29,2052.7085822328386,1559,3,0,1,0.3195143215551155,0.22526675484407924,1,0,online_transfer,retail,K4C5,K1C2,0,SYN_000549,CUST_00093,MERCH_0109,13699.651280972097,3,2052.7085822328386,2052.7085822328386
2024-01-05 06:42:44,29681.557090193626,747,6,4,0,0.18217461389056044,0.029461988168838014,1,0,wire_transfer,retail,K4C3,K4C2,0,SYN_000221,CUST_00094,MERCH_0178,29681.557090193626,6,29681.557090193626,29681.557090193626
2024-01-15 08:01:05,1.1494001465925654,131,8,0,0,0.17770418171457478,0.2086226578073377,1,0,cash_deposit,premium,K2C5,K1C1,0,SYN_000419,CUST_00094,MERCH_0168,29682.706490340217,8,1.1494001465925654,1.1494001465925654
2024-01-15 20:55:32,5332.032162761369,797,20,0,0,0.4279096673298126,0.09821135006956992,1,0,wire_transfer,premium,K1C1,K3C1,0,SYN_000714,CUST_00094,MERCH_0024,35014.73865310159,20,5332.032162761369,5333.181562907962
2024-01-10 00:33:55,2.4708397359563894,49,0,2,1,0.2257590549673711,0.37579589992645157,1,0,online_transfer,business,K3C1,K2C1,0,SYN_000720,CUST_00095,MERCH_0085,2.4708397359563894,0,2.4708397359563894,2.4708397359563894
2024-01-07 03:51:36,1289.9731812582754,1582,3,6,2,0.15986499558147954,0.4113079281426652,1,0,card_payment,retail,K3C1,K3C5,0,SYN_000128,CUST_00096,MERCH_0037,1289.9731812582754,3,1289.9731812582754,1289.9731812582754
2024-01-20 02:23:10,16274.392299565514,791,2,5,1,0.320058101651417,0.26775017262283696,0,0,card_payment,retail,K3C2,K2C2,0,SYN_000984,CUST_00097,MERCH_0154,16274.392299565514,2,16274.392299565514,16274.392299565514
2024-01-22 11:58:40,3889.493866195693,159,11,0,0,0.12668123616426313,0.437196991847627,1,0,online_transfer,retail,K2C2,K3C4,0,SYN_000161,CUST_00097,MERCH_0083,20163.886165761207,11,3889.493866195693,3889.493866195693
2024-01-27 21:40:51,644.7726238973994,1159,21,5,3,0.40892270770085315,0.3707605354553112,1,0,atm_withdrawal,business,K3C5,K1C4,0,SYN_000194,CUST_00097,MERCH_0029,20808.658789658606,21,644.7726238973994,644.7726238973994
2024-01-10 19:54:49,1466.1448608787614,558,19,2,0,0.40340270484719065,0.23472791589183395,1,1,online_transfer,retail,K4C5,K4C5,0,SYN_000082,CUST_00098,MERCH_0074,1466.1448608787614,19,1466.1448608787614,1466.1448608787614
2024-01-07 09:06:27,8022.895655331908,268,9,6,1,0.07694263745760646,0.10476346391935587,0,0,card_payment,business,K1C4,K4C4,0,SYN_000667,CUST_00099,MERCH_0179,8022.895655331908,9,8022.895655331908,8022.895655331908
2024-01-14 08:51:22,3195.1390483418377,786,8,6,1,0.3605562876271045,0.5602240709768538,1,0,cash_deposit,business,K3C2,K1C5,0,SYN_000060,CUST_00099,MERCH_0118,11218.034703673746,8,3195.1390483418377,3195.1390483418377
2024-01-15 22:18:56,2162.605903447002,962,22,0,2,0.054925325122970776,0.10638518017556854,1,1,cash_deposit,retail,K2C4,K4C3,0,SYN_000960,CUST_00099,MERCH_0090,13380.640607120748,22,2162.605903447002,2162.605903447002
2024-01-26 19:50:21,4292.5300483032715,411,19,4,3,0.10429880838613301,0.1416837775355795,0,0,card_payment,retail,K4C3,K1C2,0,SYN_000400,CUST_00099,MERCH_0180,17673.17065542402,19,4292.5300483032715,4292.5300483032715
2024-01-07 17:16:24,1.3351571723692528,1144,17,6,0,0.15232371011642754,0.09538462039163072,0,0,card_payment,business,K1C1,K4C4,0,SYN_000560,CUST_00100,MERCH_0198,1.3351571723692528,17,1.3351571723692528,1.3351571723692528
2024-01-04 14:15:11,11690.430724534954,550,14,3,1,0.2480470070886978,0.3272227916095569,1,0,atm_withdrawal,premium,K1C5,K1C1,0,SYN_000199,CUST_00101,MERCH_0179,11690.430724534954,14,11690.430724534954,11690.430724534954
